Month,DrugCode,ForecastDemand,CurrentStock,Surplus,ShelfLifeDays,LeadTimeDays,UnitCost,WastageRate,Season,RiskLabel
2030-04,M01AB,572.95,666.77,93.82,874,41,115.65,0.2,Spring,Balanced
2030-04,M01AE,54.49,45.71,-8.78,1008,28,15.96,0.08,Spring,Balanced
2030-04,N02BA,890.39,673.5,-216.89,650,37,150.19,0.09,Spring,Shortage
2030-04,N02BE,786.3,1066.88,280.58,778,86,107.46,0.22,Spring,Surplus
2030-04,N05B,682.04,981.37,299.33,567,36,193.36,0.21,Spring,Surplus
2030-04,N05C,152.34,207.63,55.29,592,55,22.67,0.01,Spring,Surplus
2030-04,R03,1098.51,1509.37,410.86,787,59,12.91,0.25,Spring,Surplus
2030-04,R06,487.73,439.79,-47.95,234,43,171.64,0.09,Spring,Balanced
2030-05,M01AB,313.23,197.05,-116.19,957,58,194.67,0.06,Spring,Shortage
2030-05,M01AE,44.03,25.33,-18.7,596,40,164.2,0,Spring,Shortage
2030-05,N02BA,701.39,581.62,-119.78,320,75,90.32,0.08,Spring,Balanced
2030-05,N02BE,547.27,659.8,112.53,494,14,25.37,0.29,Spring,Surplus
2030-05,N05B,964.79,1221.3,256.51,138,15,9.89,0.01,Spring,Surplus
2030-05,N05C,307.53,281.21,-26.32,385,44,91.68,0.09,Spring,Balanced
2030-05,R03,856.04,523.84,-332.2,698,68,86.85,0.16,Spring,Shortage
2030-05,R06,731.17,650.16,-81.01,351,63,178.84,0.1,Spring,Balanced
2030-06,M01AB,934.15,1332.95,398.8,913,26,109.69,0.27,Summer,Surplus
2030-06,M01AE,416.2,404.65,-11.55,1032,76,190.45,0.25,Summer,Balanced
2030-06,N02BA,1072.23,1166.19,93.96,515,27,78.76,0.13,Summer,Balanced
2030-06,N02BE,1103.1,946.19,-156.91,1094,61,15.33,0.03,Summer,Balanced
2030-06,N05B,1308.43,1272.09,-36.34,457,76,67.31,0.17,Summer,Balanced
2030-06,N05C,1367.11,692.01,-675.1,411,25,189.7,0.03,Summer,Shortage
2030-06,R03,267.33,390.5,123.17,877,79,3.33,0.08,Summer,Surplus
2030-06,R06,691.42,824.8,133.38,618,75,199.09,0.09,Summer,Balanced
2030-07,M01AB,821.18,848.55,27.36,637,46,34.25,0.29,Summer,Balanced
2030-07,M01AE,1284.38,1282.24,-2.14,817,35,45.84,0.16,Summer,Balanced
2030-07,N02BA,1051.61,1067.56,15.95,146,89,122.46,0.11,Summer,Balanced
2030-07,N02BE,1165.06,781.13,-383.93,298,7,69.72,0.13,Summer,Shortage
2030-07,N05B,1179.22,1160.55,-18.66,508,33,68.74,0.24,Summer,Balanced
2030-07,N05C,380.29,275.47,-104.81,730,16,52.54,0,Summer,Shortage
2030-07,R03,983,993.9,10.91,235,52,16.38,0.21,Summer,Balanced
2030-07,R06,991.89,1361.39,369.5,171,50,90.3,0.28,Summer,Surplus
2030-08,M01AB,1000.19,888.94,-111.25,597,44,52.87,0.17,Summer,Balanced
2030-08,M01AE,1085.71,677.94,-407.77,268,41,110.3,0.15,Summer,Shortage
2030-08,N02BA,1044.48,1396.94,352.46,1049,31,177.86,0.05,Summer,Surplus
2030-08,N02BE,284.35,218.03,-66.32,905,26,46.45,0.03,Summer,Shortage
2030-08,N05B,1237.98,791.03,-446.95,224,63,10.06,0.28,Summer,Shortage
2030-08,N05C,1075.41,545.01,-530.39,469,18,103.06,0.23,Summer,Shortage
2030-08,R03,798.07,910.62,112.55,106,74,81.32,0,Summer,Balanced
2030-08,R06,1279.42,1127.03,-152.39,1088,40,13.29,0.18,Summer,Balanced
2030-09,M01AB,1117.18,794.28,-322.9,645,21,6.56,0.25,Autumn,Shortage
2030-09,M01AE,706.68,507.11,-199.58,303,80,24.24,0.02,Autumn,Shortage
2030-09,N02BA,740.82,533.46,-207.36,358,72,25.57,0.09,Autumn,Shortage
2030-09,N02BE,380.97,271.83,-109.13,414,80,1.97,0.15,Autumn,Shortage
2030-09,N05B,234.8,320.79,85.99,241,65,83.96,0.13,Autumn,Surplus
2030-09,N05C,475.83,578.89,103.07,892,62,101.43,0.23,Autumn,Surplus
2030-09,R03,1291.73,1737.21,445.47,756,12,137.6,0.09,Autumn,Surplus
2030-09,R06,119.53,143.62,24.09,850,83,82.13,0.1,Autumn,Surplus
2030-10,M01AB,1049.26,1328.63,279.36,456,61,172.51,0.24,Autumn,Surplus
2030-10,M01AE,1476.34,2081.26,604.92,704,45,10.99,0.03,Autumn,Surplus
2030-10,N02BA,866.41,893.68,27.27,1059,63,150.48,0.17,Autumn,Balanced
2030-10,N02BE,433.76,422.67,-11.09,606,17,144.58,0.05,Autumn,Balanced
2030-10,N05B,833.92,1012.76,178.84,668,78,5.9,0.13,Autumn,Surplus
2030-10,N05C,465.77,665.89,200.12,536,38,130.67,0.02,Autumn,Surplus
2030-10,R03,685.87,722.89,37.02,640,23,91.29,0.05,Autumn,Balanced
2030-10,R06,477.06,534.84,57.78,255,8,180,0.19,Autumn,Balanced
2030-11,M01AB,674.81,363.56,-311.25,673,43,153.07,0.08,Autumn,Shortage
2030-11,M01AE,1215.96,914.16,-301.79,875,44,17.51,0.26,Autumn,Shortage
2030-11,N02BA,763.8,608.4,-155.41,680,48,86.69,0.3,Autumn,Shortage
2030-11,N02BE,353.88,213.47,-140.41,447,41,97.96,0.16,Autumn,Shortage
2030-11,N05B,1010.4,775.12,-235.28,926,59,26.25,0.22,Autumn,Shortage
2030-11,N05C,975.36,795.65,-179.72,582,33,44.36,0.13,Autumn,Balanced
2030-11,R03,1352.14,856.62,-495.51,542,59,167.08,0.21,Autumn,Shortage
2030-11,R06,195.38,241.47,46.09,438,60,128,0.1,Autumn,Surplus
2030-12,M01AB,1496.58,1142.71,-353.86,153,35,186.17,0.01,Winter,Shortage
2030-12,M01AE,1054.13,1291.66,237.52,110,45,194.9,0.29,Winter,Surplus
2030-12,N02BA,125.96,166.49,40.54,427,71,103.09,0.16,Winter,Surplus
2030-12,N02BE,404.99,513.47,108.49,132,73,42.93,0.03,Winter,Surplus
2030-12,N05B,124.43,135.96,11.53,1059,75,171.74,0.14,Winter,Balanced
2030-12,N05C,1182.88,1711.48,528.61,203,82,79.89,0.28,Winter,Surplus
2030-12,R03,527.2,745.39,218.2,476,80,132.53,0.25,Winter,Surplus
2030-12,R06,1131.83,1357.67,225.84,344,32,63.48,0.04,Winter,Balanced
2031-01,M01AB,993.6,536.34,-457.26,510,9,174,0.27,Winter,Shortage
2031-01,M01AE,690.09,662,-28.08,238,72,134.32,0.25,Winter,Balanced
2031-01,N02BA,389.64,358.98,-30.66,263,17,70.71,0.13,Winter,Balanced
2031-01,N02BE,1017.34,848.36,-168.98,289,69,5.48,0.22,Winter,Balanced
2031-01,N05B,785.61,868.7,83.08,587,15,18.72,0.23,Winter,Balanced
2031-01,N05C,886.18,608.44,-277.74,173,43,11.87,0.18,Winter,Shortage
2031-01,R03,1265.31,654.8,-610.52,501,54,114.77,0.25,Winter,Shortage
2031-01,R06,510.31,433.56,-76.74,600,83,5.81,0.22,Winter,Balanced
2031-02,M01AB,949.71,1026.4,76.69,816,11,178.68,0.21,Winter,Balanced
2031-02,M01AE,447.18,533.88,86.69,923,31,151.97,0.19,Winter,Balanced
2031-02,N02BA,143.79,145.64,1.85,754,60,66.05,0.18,Winter,Balanced
2031-02,N02BE,503.82,643.32,139.5,915,88,166.97,0.02,Winter,Surplus
2031-02,N05B,1128.86,1524.92,396.06,457,71,4.32,0.13,Winter,Surplus
2031-02,N05C,78.53,114.17,35.65,194,9,142.59,0.05,Winter,Surplus
2031-02,R03,376.01,373.9,-2.12,1011,83,42.74,0.04,Winter,Balanced
2031-02,R06,1145.7,1146.41,0.71,1065,22,150.87,0.08,Winter,Balanced
2031-03,M01AB,1345.76,1445.25,99.49,1083,17,166.62,0.15,Spring,Balanced
2031-03,M01AE,1370.1,1956.52,586.42,486,16,0.96,0.3,Spring,Surplus
2031-03,N02BA,1362.02,756.53,-605.49,1056,65,91.83,0.08,Spring,Shortage
2031-03,N02BE,1321.76,920.83,-400.93,265,85,41.52,0.18,Spring,Shortage
2031-03,N05B,357.94,374.28,16.35,718,42,38.45,0.16,Spring,Balanced
2031-03,N05C,719.52,410.87,-308.65,887,60,67.47,0.17,Spring,Shortage
2031-03,R03,786.73,797.17,10.43,414,57,26.5,0.19,Spring,Balanced
2031-03,R06,319.86,191.15,-128.71,765,74,184.78,0.25,Spring,Shortage
2031-04,M01AB,550.47,636.25,85.78,623,72,135.59,0.2,Spring,Balanced
2031-04,M01AE,954.24,731.04,-223.2,911,23,178.25,0.17,Spring,Shortage
2031-04,N02BA,1253.61,1869.92,616.31,190,8,138.51,0.2,Spring,Surplus
2031-04,N02BE,1470.53,2184.63,714.09,960,64,49.1,0.24,Spring,Surplus
2031-04,N05B,187.33,239.92,52.58,318,88,76.88,0.19,Spring,Surplus
2031-04,N05C,662.31,621.09,-41.22,956,11,152.54,0.28,Spring,Balanced
2031-04,R03,1412.9,953.4,-459.5,902,15,125.01,0.14,Spring,Shortage
2031-04,R06,1317.26,1016.17,-301.08,118,84,70.23,0.09,Spring,Shortage
2031-05,M01AB,1193.3,1408.77,215.46,349,88,91.82,0.03,Spring,Balanced
2031-05,M01AE,1350.28,1938.22,587.94,988,68,35.21,0.01,Spring,Surplus
2031-05,N02BA,882.01,1245.93,363.92,621,64,1.91,0.24,Spring,Surplus
2031-05,N02BE,142.89,130.56,-12.33,954,58,183.2,0.15,Spring,Balanced
2031-05,N05B,1198.81,762.14,-436.67,1016,51,192.89,0.05,Spring,Shortage
2031-05,N05C,470.15,282.16,-187.99,293,35,163.28,0.11,Spring,Shortage
2031-05,R03,159.94,134.71,-25.24,151,9,126.12,0.12,Spring,Balanced
2031-05,R06,274.81,408.42,133.61,400,15,4.2,0.04,Spring,Surplus
2031-06,M01AB,997.19,1224.02,226.84,136,8,49.12,0.09,Summer,Surplus
2031-06,M01AE,740.21,416.87,-323.34,419,62,35.21,0.11,Summer,Shortage
2031-06,N02BA,966.83,551.77,-415.07,543,61,60.32,0.01,Summer,Shortage
2031-06,N02BE,963.35,1309.12,345.78,287,49,78.36,0.27,Summer,Surplus
2031-06,N05B,1226,1489.54,263.53,612,24,29.29,0.03,Summer,Surplus
2031-06,N05C,54.51,74.87,20.36,788,36,101.46,0.05,Summer,Surplus
2031-06,R03,1440.83,1947.39,506.57,370,25,81.65,0.23,Summer,Surplus
2031-06,R06,241.5,122.83,-118.67,641,32,87.34,0.16,Summer,Shortage
2031-07,M01AB,323.45,404.49,81.04,789,47,29.53,0.26,Summer,Surplus
2031-07,M01AE,425.71,631.01,205.3,736,32,35.99,0.11,Summer,Surplus
2031-07,N02BA,677.07,385.46,-291.61,778,32,119.73,0.22,Summer,Shortage
2031-07,N02BE,72.88,75.89,3.01,954,24,41.25,0.19,Summer,Balanced
2031-07,N05B,557.35,833.6,276.25,755,54,97.43,0.17,Summer,Surplus
2031-07,N05C,1377.63,1792.05,414.42,767,24,117.45,0.15,Summer,Surplus
2031-07,R03,312.7,301.43,-11.28,1014,64,183.01,0.1,Summer,Balanced
2031-07,R06,1429.83,1477.09,47.26,188,20,108.82,0.04,Summer,Balanced
2031-08,M01AB,582.46,348.98,-233.48,742,16,155.71,0.07,Summer,Shortage
2031-08,M01AE,271.91,246.44,-25.47,870,57,186.55,0.04,Summer,Balanced
2031-08,N02BA,591.62,312.51,-279.11,532,76,72.07,0.19,Summer,Shortage
2031-08,N02BE,1080.9,1005.07,-75.83,418,82,129.78,0.07,Summer,Balanced
2031-08,N05B,1084.82,1385.12,300.3,180,69,82.83,0.03,Summer,Surplus
2031-08,N05C,778.46,408.44,-370.03,809,54,44.53,0.16,Summer,Shortage
2031-08,R03,1494.11,1943.14,449.03,118,41,127.24,0.01,Summer,Surplus
2031-08,R06,333.99,475.96,141.97,809,80,21.18,0.21,Summer,Surplus
2031-09,M01AB,470.2,361.52,-108.68,923,44,171.7,0.12,Autumn,Shortage
2031-09,M01AE,1470.98,1691.8,220.81,857,31,6.79,0.04,Autumn,Balanced
2031-09,N02BA,960.64,1343.95,383.32,895,27,162.28,0.12,Autumn,Surplus
2031-09,N02BE,1422.31,1289.28,-133.04,645,34,179.56,0.27,Autumn,Balanced
2031-09,N05B,158.5,227.69,69.19,165,82,43.81,0.16,Autumn,Surplus
2031-09,N05C,1453.27,941.5,-511.76,174,17,36.99,0.17,Autumn,Shortage
2031-09,R03,584.2,855.81,271.61,512,52,3.89,0.29,Autumn,Surplus
2031-09,R06,95.54,61.44,-34.1,219,33,186.49,0.2,Autumn,Shortage
2031-10,M01AB,1239.31,636.11,-603.19,1030,26,100.04,0.02,Autumn,Shortage
2031-10,M01AE,1036.12,1039.46,3.34,1017,32,97.32,0.04,Autumn,Balanced
2031-10,N02BA,982.94,660.91,-322.02,102,25,122.82,0.05,Autumn,Shortage
2031-10,N02BE,1444.64,1471.17,26.53,350,28,53.61,0.01,Autumn,Balanced
2031-10,N05B,205.59,230.73,25.14,557,37,41.7,0.22,Autumn,Balanced
2031-10,N05C,1303.68,1330.91,27.22,301,22,18.35,0.13,Autumn,Balanced
2031-10,R03,1284.33,1741.75,457.42,1031,53,89.78,0.03,Autumn,Surplus
2031-10,R06,53.4,59.61,6.2,789,21,47.12,0.19,Autumn,Balanced
2031-11,M01AB,376.45,456.89,80.43,369,88,25.8,0.26,Autumn,Surplus
2031-11,M01AE,902.56,566,-336.55,617,88,90.93,0.26,Autumn,Shortage
2031-11,N02BA,884.54,512.09,-372.45,878,23,95.17,0.11,Autumn,Shortage
2031-11,N02BE,557.33,573.64,16.31,247,25,159.47,0.1,Autumn,Balanced
2031-11,N05B,1214.04,1018.1,-195.93,890,24,117.79,0.28,Autumn,Balanced
2031-11,N05C,1097.31,1555.74,458.43,415,40,67.14,0.03,Autumn,Surplus
2031-11,R03,381.1,552.32,171.22,948,22,34.19,0.14,Autumn,Surplus
2031-11,R06,481.42,257.64,-223.78,361,22,110.57,0.11,Autumn,Shortage
2031-12,M01AB,687.54,1007.59,320.06,317,23,37.29,0.15,Winter,Surplus
2031-12,M01AE,435.64,536.28,100.64,738,59,4.72,0.13,Winter,Surplus
2031-12,N02BA,1170.52,981.76,-188.77,858,76,183.46,0.18,Winter,Balanced
2031-12,N02BE,710.04,936.04,226.01,595,60,37.12,0.25,Winter,Surplus
2031-12,N05B,660.46,455.05,-205.41,886,23,104.08,0.07,Winter,Shortage
2031-12,N05C,211.64,132,-79.64,792,31,64.65,0.01,Winter,Shortage
2031-12,R03,217.02,307.02,90,226,70,8.09,0.22,Winter,Surplus
2031-12,R06,806.26,566.06,-240.2,949,69,167.51,0.26,Winter,Shortage
2032-01,M01AB,916.18,1124.65,208.47,492,18,117.83,0.2,Winter,Surplus
2032-01,M01AE,325.05,448.62,123.57,708,32,63.04,0.19,Winter,Surplus
2032-01,N02BA,968.37,1161.45,193.08,255,29,169.97,0.16,Winter,Balanced
2032-01,N02BE,722.84,1070.6,347.76,737,35,24.04,0.23,Winter,Surplus
2032-01,N05B,170.02,89.68,-80.34,803,15,189.26,0.17,Winter,Shortage
2032-01,N05C,824.12,453.53,-370.59,167,62,37.88,0.01,Winter,Shortage
2032-01,R03,1122.73,1373.47,250.74,300,54,167.3,0.05,Winter,Surplus
2032-01,R06,472.73,354.06,-118.67,230,75,51.31,0.15,Winter,Shortage
2032-02,M01AB,628.89,934.89,306,190,27,28.87,0.02,Winter,Surplus
2032-02,M01AE,949.99,526.78,-423.21,644,12,105.64,0.17,Winter,Shortage
2032-02,N02BA,281.1,196.12,-84.98,859,21,118.9,0.06,Winter,Shortage
2032-02,N02BE,201.01,295.5,94.5,517,36,160.64,0.24,Winter,Surplus
2032-02,N05B,466.9,296.78,-170.13,939,30,40.2,0.3,Winter,Shortage
2032-02,N05C,33.21,37.82,4.61,113,71,184.17,0.03,Winter,Balanced
2032-02,R03,1433.94,1593,159.06,800,29,178.85,0.16,Winter,Balanced
2032-02,R06,416.12,527.35,111.22,131,34,97,0.09,Winter,Surplus
2032-03,M01AB,1189.75,1406.03,216.28,207,59,80.49,0.11,Spring,Balanced
2032-03,M01AE,1166.07,1519.59,353.52,375,78,73.63,0.11,Spring,Surplus
2032-03,N02BA,252.57,327.95,75.38,728,46,38.48,0.11,Spring,Surplus
2032-03,N02BE,185.53,209.32,23.79,843,10,14.55,0.11,Spring,Balanced
2032-03,N05B,769.67,764.5,-5.17,286,73,100.48,0.12,Spring,Balanced
2032-03,N05C,1458.96,961.68,-497.27,469,17,84.19,0.12,Spring,Shortage
2032-03,R03,1008.77,721.79,-286.98,379,25,148.23,0.23,Spring,Shortage
2032-03,R06,921.87,614.69,-307.18,323,31,144.16,0.03,Spring,Shortage
2032-04,M01AB,711.8,479.74,-232.06,425,33,4.11,0.12,Spring,Shortage
2032-04,M01AE,838.32,938.57,100.25,302,84,43.48,0.04,Spring,Balanced
2032-04,N02BA,1281.76,841.62,-440.14,194,88,168.59,0.15,Spring,Shortage
2032-04,N02BE,1472.69,879.75,-592.94,1025,8,185.71,0.02,Spring,Shortage
2032-04,N05B,837.64,913.75,76.11,272,78,51.51,0.11,Spring,Balanced
2032-04,N05C,1270.21,882.72,-387.49,193,25,102.02,0.02,Spring,Shortage
2032-04,R03,594.4,561.38,-33.02,889,75,20.95,0.16,Spring,Balanced
2032-04,R06,155.16,124.59,-30.58,176,41,192.9,0.22,Spring,Balanced
2032-05,M01AB,1489.16,1784.52,295.36,412,68,17.11,0.22,Spring,Balanced
2032-05,M01AE,487.92,625.97,138.04,97,45,97.31,0.23,Spring,Surplus
2032-05,N02BA,592.07,558.4,-33.67,308,46,72.89,0.18,Spring,Balanced
2032-05,N02BE,1277.45,1773.92,496.47,967,58,145.82,0.09,Spring,Surplus
2032-05,N05B,533.01,370.16,-162.86,294,27,63.26,0.03,Spring,Shortage
2032-05,N05C,1036.96,1252.39,215.43,742,71,15.81,0.13,Spring,Surplus
2032-05,R03,680.23,794.97,114.74,322,73,136.68,0.26,Spring,Balanced
2032-05,R06,379.1,560.67,181.56,535,42,101.99,0.07,Spring,Surplus
2032-06,M01AB,1124.78,751.62,-373.16,145,10,180.11,0.2,Summer,Shortage
2032-06,M01AE,184.67,216.44,31.77,959,74,165.14,0.26,Summer,Balanced
2032-06,N02BA,638.77,765.16,126.39,659,70,1.97,0.16,Summer,Balanced
2032-06,N02BE,85.17,91.06,5.9,963,68,193.7,0.16,Summer,Balanced
2032-06,N05B,703.56,1016.66,313.1,528,42,169.77,0.27,Summer,Surplus
2032-06,N05C,826.15,933.07,106.92,715,34,160.26,0.19,Summer,Balanced
2032-06,R03,770.16,431.38,-338.79,771,18,123.28,0.06,Summer,Shortage
2032-06,R06,921.39,1084.9,163.51,754,83,143.76,0.17,Summer,Balanced
2032-07,M01AB,1423.22,788.03,-635.19,911,11,35.15,0.21,Summer,Shortage
2032-07,M01AE,979.03,1362.86,383.84,928,44,101.92,0.3,Summer,Surplus
2032-07,N02BA,421.18,561.51,140.33,687,14,83.03,0.23,Summer,Surplus
2032-07,N02BE,1049.3,1564.13,514.83,969,33,66.24,0.13,Summer,Surplus
2032-07,N05B,1289.72,1527.29,237.58,724,26,192.06,0.2,Summer,Balanced
2032-07,N05C,798.38,418.03,-380.36,639,59,60.2,0.22,Summer,Shortage
2032-07,R03,336.17,237.07,-99.1,592,23,25.56,0.09,Summer,Shortage
2032-07,R06,1332.31,1698.59,366.29,192,24,159.57,0.08,Summer,Surplus
2032-08,M01AB,1334.54,850.51,-484.03,315,60,21.03,0.22,Summer,Shortage
2032-08,M01AE,599.25,769.68,170.43,983,37,188.29,0.26,Summer,Surplus
2032-08,N02BA,787.33,1003.58,216.24,1005,11,76.05,0.29,Summer,Surplus
2032-08,N02BE,1315.03,1588.48,273.45,879,70,50.85,0.2,Summer,Surplus
2032-08,N05B,321.36,206.96,-114.4,251,81,124.66,0.13,Summer,Shortage
2032-08,N05C,453.6,500.74,47.14,331,77,19.39,0.01,Summer,Balanced
2032-08,R03,763.78,840.62,76.84,207,67,81.44,0.01,Summer,Balanced
2032-08,R06,540.51,413.62,-126.9,965,36,189.78,0.08,Summer,Shortage
2032-09,M01AB,1222.85,679.12,-543.73,197,65,52.65,0.28,Autumn,Shortage
2032-09,M01AE,1097.67,789.97,-307.7,356,76,193.8,0.21,Autumn,Shortage
2032-09,N02BA,1389.25,1413.05,23.8,833,60,150.05,0.22,Autumn,Balanced
2032-09,N02BE,955.91,821.88,-134.03,409,89,194.1,0.03,Autumn,Balanced
2032-09,N05B,424.7,421.48,-3.23,772,45,33.15,0.08,Autumn,Balanced
2032-09,N05C,126.72,152.83,26.1,912,7,78.04,0.13,Autumn,Surplus
2032-09,R03,1340.23,1221.39,-118.84,992,87,192.61,0.18,Autumn,Balanced
2032-09,R06,1475.58,1978.91,503.33,418,18,131.85,0.09,Autumn,Surplus
2032-10,M01AB,852.64,664.5,-188.14,684,45,41.73,0.26,Autumn,Shortage
2032-10,M01AE,74.77,44.18,-30.59,1078,68,169.14,0.22,Autumn,Shortage
2032-10,N02BA,1471.72,965,-506.72,960,74,42.75,0.24,Autumn,Shortage
2032-10,N02BE,304.75,172.69,-132.06,682,27,5.45,0.25,Autumn,Shortage
2032-10,N05B,567.09,760.82,193.73,1051,47,180.38,0.28,Autumn,Surplus
2032-10,N05C,43.37,24.96,-18.42,704,89,134.03,0.27,Autumn,Shortage
2032-10,R03,706.11,781.65,75.54,787,76,161.09,0.29,Autumn,Balanced
2032-10,R06,424.84,422.64,-2.2,242,71,100.81,0.04,Autumn,Balanced
2032-11,M01AB,679.84,567.06,-112.78,422,71,2.19,0.23,Autumn,Balanced
2032-11,M01AE,1078.13,933.97,-144.16,528,42,191.06,0.07,Autumn,Balanced
2032-11,N02BA,505.58,345.72,-159.86,592,11,38.39,0.25,Autumn,Shortage
2032-11,N02BE,201.53,232.97,31.44,690,32,112.64,0,Autumn,Balanced
2032-11,N05B,145.41,200.85,55.44,238,52,141.51,0.28,Autumn,Surplus
2032-11,N05C,427.9,372.49,-55.42,433,9,176.4,0.28,Autumn,Balanced
2032-11,R03,1117.16,655.35,-461.81,1067,28,82.36,0.14,Autumn,Shortage
2032-11,R06,102.25,70.66,-31.59,500,84,60.68,0.12,Autumn,Shortage
2032-12,M01AB,1285.97,1606.17,320.2,649,69,23.94,0.08,Winter,Surplus
2032-12,M01AE,1383.51,1496.39,112.88,266,63,188.92,0.06,Winter,Balanced
2032-12,N02BA,794.6,774.51,-20.09,419,76,179.97,0.23,Winter,Balanced
2032-12,N02BE,317.18,186.1,-131.07,338,43,7.75,0.03,Winter,Shortage
2032-12,N05B,1100.89,770.26,-330.63,214,85,100.59,0.22,Winter,Shortage
2032-12,N05C,196.45,178.06,-18.39,335,71,163.76,0.05,Winter,Balanced
2032-12,R03,1217.51,1452.34,234.83,259,45,87.9,0.25,Winter,Balanced
2032-12,R06,837.51,1197.46,359.95,514,64,14.33,0.14,Winter,Surplus
2033-01,M01AB,926.24,700.12,-226.12,867,66,135.7,0.07,Winter,Shortage
2033-01,M01AE,914.91,1095.56,180.65,145,69,99.76,0.08,Winter,Balanced
2033-01,N02BA,1094.85,754.96,-339.89,146,56,86.47,0.06,Winter,Shortage
2033-01,N02BE,673.89,612.4,-61.5,603,49,50.61,0.1,Winter,Balanced
2033-01,N05B,228.42,181.86,-46.56,379,7,161.77,0.12,Winter,Shortage
2033-01,N05C,1200.07,966.96,-233.11,413,18,149.02,0.05,Winter,Balanced
2033-01,R03,221.57,187.36,-34.2,359,42,49.65,0.02,Winter,Balanced
2033-01,R06,223.61,303.83,80.22,881,83,51.01,0.17,Winter,Surplus
2033-02,M01AB,805.54,930.75,125.21,586,81,172.95,0.09,Winter,Balanced
2033-02,M01AE,1050.37,542.12,-508.25,384,48,70.67,0.16,Winter,Shortage
2033-02,N02BA,136.92,176.65,39.73,999,82,135.57,0.24,Winter,Surplus
2033-02,N02BE,855.96,1062.15,206.19,460,7,71.43,0.24,Winter,Surplus
2033-02,N05B,463.21,496.2,32.99,832,77,76.1,0.09,Winter,Balanced
2033-02,N05C,705.24,929.48,224.24,674,59,49.29,0.07,Winter,Surplus
2033-02,R03,528.68,527.73,-0.95,239,24,164.84,0.26,Winter,Balanced
2033-02,R06,640.21,377.3,-262.91,727,13,93.99,0.18,Winter,Shortage
2033-03,M01AB,1333.66,1852.26,518.6,254,87,115.23,0.24,Spring,Surplus
2033-03,M01AE,55.41,58.17,2.75,667,36,95.08,0,Spring,Balanced
2033-03,N02BA,46.19,42.34,-3.85,593,10,133.06,0.21,Spring,Balanced
2033-03,N02BE,291.48,404.73,113.25,945,72,29,0.23,Spring,Surplus
2033-03,N05B,1191.26,1357.2,165.94,1088,16,198.92,0.2,Spring,Balanced
2033-03,N05C,138.89,207.34,68.45,530,75,57.84,0.17,Spring,Surplus
2033-03,R03,477.33,279.94,-197.4,1008,31,35.53,0.05,Spring,Shortage
2033-03,R06,1375.3,1327.44,-47.85,982,55,119.84,0.18,Spring,Balanced
2033-04,M01AB,124.82,183.79,58.98,151,64,195.03,0.07,Spring,Surplus
2033-04,M01AE,1325.51,1097.86,-227.65,649,34,161.43,0.01,Spring,Balanced
2033-04,N02BA,917,1198.32,281.32,831,48,3.5,0.09,Spring,Surplus
2033-04,N02BE,894.57,570.99,-323.58,858,45,110.69,0.18,Spring,Shortage
2033-04,N05B,433.39,390.06,-43.33,432,40,161.12,0.26,Spring,Balanced
2033-04,N05C,839.3,1112.82,273.52,783,71,21.76,0.21,Spring,Surplus
2033-04,R03,411.9,310.84,-101.05,624,23,105.6,0.02,Spring,Shortage
2033-04,R06,192.5,138.48,-54.02,188,67,86.93,0.24,Spring,Shortage
2033-05,M01AB,1117.03,1034.72,-82.3,1006,83,63.64,0.23,Spring,Balanced
2033-05,M01AE,106.55,54.64,-51.91,109,54,95.69,0.04,Spring,Shortage
2033-05,N02BA,376.28,539.03,162.74,882,9,142.1,0.14,Spring,Surplus
2033-05,N02BE,794.88,1172.64,377.76,951,28,43.45,0.24,Spring,Surplus
2033-05,N05B,319.95,228.29,-91.65,805,7,81.3,0.28,Spring,Shortage
2033-05,N05C,160.84,162.7,1.85,609,80,180.87,0.05,Spring,Balanced
2033-05,R03,568.96,636.73,67.78,718,49,193.62,0.27,Spring,Balanced
2033-05,R06,275.42,171.08,-104.34,243,36,181.93,0.06,Spring,Shortage
2033-06,M01AB,641.94,609.1,-32.83,534,76,14.81,0.07,Summer,Balanced
2033-06,M01AE,1399.29,1970.78,571.48,598,57,4.37,0.1,Summer,Surplus
2033-06,N02BA,953.1,738.83,-214.27,193,81,126.96,0.02,Summer,Shortage
2033-06,N02BE,1366.24,1991.66,625.42,627,48,106.71,0.09,Summer,Surplus
2033-06,N05B,607.47,412.87,-194.6,233,79,191.62,0.15,Summer,Shortage
2033-06,N05C,151.88,170.11,18.23,783,78,57.34,0.14,Summer,Balanced
2033-06,R03,295.54,291.29,-4.25,467,34,6.44,0,Summer,Balanced
2033-06,R06,140.43,145.44,5.01,471,16,1.47,0.28,Summer,Balanced
2033-07,M01AB,186.23,249.92,63.69,764,72,132.04,0.15,Summer,Surplus
2033-07,M01AE,731.26,976.16,244.9,359,40,96.94,0.03,Summer,Surplus
2033-07,N02BA,199.64,259.84,60.2,299,36,96.58,0.2,Summer,Surplus
2033-07,N02BE,1292.5,1459.07,166.57,92,73,153.17,0.11,Summer,Balanced
2033-07,N05B,432.9,563.28,130.37,610,68,180.72,0.02,Summer,Surplus
2033-07,N05C,115.58,164.93,49.35,142,53,76.23,0.23,Summer,Surplus
2033-07,R03,1018.32,1050.09,31.77,959,53,162.53,0.26,Summer,Balanced
2033-07,R06,283.09,382.31,99.23,597,74,110.11,0.2,Summer,Surplus
